machine,timestamp,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
JRJ12,2025-02-16 22:53:00,76.59,56.39,35.32,2.66,3.97,Running,No,427,Normal,,No
BBS16,2025-01-27 08:07:00,71.73,24.32,35.66,3.11,3.94,Running,No,245,Normal,0.0,No
DHW47,2025-01-23 16:53:00,73.11,51.4,59.52,3.9,3.12,Running,No,246,Normal,,No
QYD25,2025-02-13 02:20:00,76.75,57.93,36.87,3.74,2.31,Running,No,26,Normal,0.0,No
DHW47,2025-02-14 21:44:00,90.47,67.17,36.02,3.37,1.62,Idle,Yes,45,Normal,,Yes
QSA35,2025-02-05 16:13:00,71.66,48.42,43.48,2.72,1.53,Idle,No,365,Normal,0.0,No
FKF20,2025-02-07 07:14:00,65.77,38.42,47.61,2.07,1.45,Running,No,137,Normal,,No
GJR5,2025-01-26 17:11:00,79.18,57.7,78.44,1.58,2.98,Idle,No,311,Normal,0.0,No
RFF14,2025-02-18 06:55:00,80.15,54.07,46.22,4.32,0.9,Running,No,75,Normal,0.0,No
MEO40,2025-01-30 05:17:00,81.08,76.3,43.63,1.04,4.46,Running,No,179,Normal,0.0,No
TVG50,2025-02-22 09:03:00,64.32,45.38,48.85,4.32,2.23,Running,No,73,Normal,0.0,No
CJL17,2025-02-10 13:35:00,69.06,27.93,66.78,3.54,0.51,Running,No,30,Normal,0.0,No
CJL17,2025-01-05 23:18:00,87.02,49.13,57.37,4.97,3.26,Running,No,427,Normal,,No
GJH10,2025-03-10 21:26:00,70.27,40.87,58.45,1.53,1.25,Running,No,107,Normal,0.0,No
OWX49,2025-03-05 10:42:00,73.96,37.32,37.42,2.38,4.41,Running,No,160,Normal,,No
PKS8,2025-01-15 19:37:00,69.85,66.75,74.99,1.48,1.12,Running,No,143,Normal,,No
OLM37,2025-01-08 08:45:00,65.98,58.65,61.83,1.28,0.98,Running,No,379,Normal,,No
QSA35,2025-02-13 05:12:00,80.45,41.1,54.48,1.38,1.79,Failure,No,105,Normal,0.0,Yes
WXX28,2025-01-06 13:02:00,80.22,77.43,77.69,1.64,3.43,Running,No,32,Normal,0.0,No
SJO48,2025-02-01 02:15:00,73.01,53.62,63.22,2.07,3.86,Running,No,14,Normal,0.0,Yes
PXA26,2025-01-09 19:58:00,84.38,40.17,32.16,2.84,2.53,Running,No,54,Normal,0.0,No
FKF20,2025-01-04 18:13:00,68.19,38.19,47.06,3.63,4.65,Running,No,466,Normal,,No
DHW47,2025-02-15 03:37:00,97.29,28.61,40.5,3.04,2.29,Running,Yes,36,Normal,1.0,Yes
PXA26,2025-03-04 10:44:00,90.33,60.88,77.42,3.26,0.6,Running,Yes,39,Normal,,Yes
QYD25,2025-01-04 07:57:00,73.63,38.08,79.9,4.06,1.18,Running,No,183,Normal,0.0,No
PKS8,2025-02-02 04:55:00,,80.55,30.64,2.3,2.17,Running,Yes,36,Normal,1.0,Yes
XEP19,2025-01-27 00:17:00,75.48,28.22,77.79,4.33,2.99,Running,No,466,Normal,0.0,No
AOE45,2025-01-23 10:52:00,71.68,47.57,51.23,3.96,1.14,Running,No,266,Normal,0.0,No
FPO41,2025-01-03 19:31:00,73.77,65.44,69.17,2.63,3.28,Running,No,316,Normal,,No
HJG23,2025-03-05 13:47:00,84.68,55.2,65.57,1.07,2.85,Failure,No,75,Normal,0.0,Yes
EZO29,2025-01-17 03:27:00,64.61,70.73,41.71,2.65,2.0,Running,No,270,Normal,,No
CJL17,2025-01-29 16:58:00,66.74,50.09,59.22,1.28,2.19,Running,No,414,Normal,,No
JJF2,2025-02-05 16:26:00,79.22,60.15,72.42,3.6,1.92,Running,No,405,Normal,0.0,No
SJO48,2025-02-03 23:32:00,69.4,28.25,78.37,3.22,2.98,Running,No,482,Normal,,No
BPQ42,2025-02-18 08:06:00,68.79,34.13,64.38,4.54,3.94,Running,No,296,Normal,,No
SIQ9,2025-02-14 05:37:00,86.76,30.54,52.21,4.09,1.64,Running,No,303,Normal,,No
IOT24,2025-02-10 04:26:00,71.56,52.96,31.45,1.51,4.14,Running,No,10,Normal,0.0,Yes
YDH6,2025-02-12 09:18:00,73.33,64.71,79.86,1.4,1.06,Running,No,309,Normal,,No
GSR32,2025-01-13 05:46:00,70.48,53.97,40.44,3.91,2.92,Running,No,352,Normal,0.0,No
IOT24,2025-01-03 21:47:00,76.53,72.47,37.3,1.77,3.31,Running,No,417,Normal,0.0,No
KGY27,2025-02-04 16:35:00,56.38,54.65,37.84,4.59,3.58,Running,No,122,Normal,0.0,No
HJG23,2025-02-17 15:09:00,96.23,43.34,33.58,4.28,4.27,Running,Yes,38,Normal,,Yes
IJA31,2025-02-06 18:31:00,95.08,50.99,34.63,2.43,0.52,Idle,Yes,44,Normal,,Yes
OQN3,2025-01-17 05:56:00,98.82,34.56,54.97,4.61,3.02,Running,Yes,13,Normal,1.0,Yes
GSR32,2025-01-27 13:23:00,57.64,50.74,78.55,4.81,4.48,Running,No,363,Normal,,No
OJS11,2025-03-09 23:42:00,81.78,40.74,49.84,4.8,1.43,Running,No,190,Normal,,No
GUK33,2025-03-08 11:42:00,78.01,38.64,63.05,1.96,3.88,Running,No,305,Normal,0.0,No
FPQ39,2025-02-27 06:36:00,81.66,49.03,49.52,4.19,1.43,Running,No,412,Normal,0.0,
IJA31,2025-01-09 12:48:00,73.93,19.84,67.52,1.26,4.67,Idle,No,377,Normal,0.0,No
CJL17,2025-01-02 00:16:00,77.75,6.0,62.83,4.51,3.81,Running,No,429,Normal,0.0,No
BJB18,2025-02-21 22:13:00,68.0,36.33,74.79,4.75,0.53,Running,No,196,Normal,0.0,No
AOE45,2025-01-01 11:45:00,85.18,46.67,36.08,2.93,3.65,Idle,No,476,Normal,0.0,No
JRJ12,2025-01-27 18:36:00,82.36,56.67,33.09,4.25,4.19,Running,No,184,Normal,,No
GSR32,2025-03-07 04:51:00,64.49,57.2,62.42,1.24,3.68,Running,No,49,Normal,0.0,No
GUK33,2025-01-24 21:46:00,84.55,63.77,33.37,1.13,3.1,Failure,No,216,Normal,,Yes
ZTG36,2025-02-24 22:45:00,64.31,65.5,69.6,2.07,3.45,Running,No,258,Normal,0.0,No
BJB18,2025-01-05 18:31:00,67.98,61.45,75.42,2.97,0.79,Running,No,182,Normal,0.0,No
OJS11,2025-01-02 08:30:00,87.72,46.41,59.57,3.73,2.62,Failure,No,364,Normal,,Yes
ANO21,2025-03-02 12:36:00,79.75,78.15,36.95,4.62,3.4,Running,No,426,Normal,0.0,No
EZO29,2025-01-23 13:51:00,72.15,69.84,47.76,3.77,3.92,Running,No,377,Normal,0.0,No
BJB18,2025-02-21 20:59:00,96.51,20.92,52.75,3.1,4.94,Running,Yes,12,Normal,1.0,Yes
WXX28,2025-01-09 00:42:00,51.76,62.55,64.14,2.97,1.74,Idle,No,12,Normal,,Yes
BJB18,2025-01-28 00:19:00,76.28,42.02,61.23,1.0,1.87,Running,No,59,Normal,,No
SJO48,2025-01-19 06:58:00,78.58,27.28,63.59,3.48,3.48,Running,No,393,Normal,,No
AOE45,2025-02-28 00:49:00,76.8,61.66,40.55,1.97,3.9,Running,No,415,Normal,0.0,No
GSR32,2025-01-16 11:25:00,101.32,42.19,77.27,2.54,4.96,Idle,Yes,31,Normal,1.0,Yes
FPQ39,2025-01-24 17:38:00,82.4,46.63,69.54,2.63,4.01,Running,No,166,Normal,,No
BPQ42,2025-02-24 10:40:00,79.15,47.1,54.17,2.03,2.87,Running,No,233,Normal,0.0,No
WCH43,2025-02-05 12:48:00,77.52,40.57,57.1,3.03,1.24,Idle,No,187,Normal,0.0,No
AOE45,2025-01-29 18:25:00,66.98,48.07,48.68,1.2,4.71,Running,No,154,Normal,0.0,No
OQN3,2025-02-21 21:47:00,72.94,62.98,73.1,1.49,0.67,Running,No,246,Normal,0.0,No
DCB34,2025-03-03 15:24:00,67.52,32.7,59.66,1.79,2.23,Running,No,37,Normal,0.0,No
WCH43,2025-03-07 20:44:00,68.5,66.15,56.38,1.57,4.75,Idle,No,365,Normal,0.0,No
XEP19,2025-01-03 10:27:00,63.87,81.17,53.47,1.65,1.45,Running,Yes,48,Normal,1.0,Yes
ZKP13,2025-01-09 06:39:00,87.51,47.91,45.01,2.69,4.81,Running,No,76,Normal,0.0,No
AOE45,2025-01-24 22:28:00,64.58,51.86,69.5,2.51,2.89,Running,No,389,Normal,0.0,No
QJN15,2025-03-10 22:04:00,84.24,57.71,60.76,2.62,4.09,Running,No,28,Normal,0.0,No
GUK33,2025-02-02 20:45:00,96.32,53.9,30.74,4.98,2.22,Running,Yes,24,Normal,1.0,Yes
EZO29,2025-02-13 12:18:00,90.61,33.56,66.98,2.55,2.19,Running,Yes,5,Normal,1.0,Yes
PKS8,2025-01-17 01:51:00,87.39,54.16,35.19,2.25,2.14,Running,No,155,Normal,0.0,No
PKS8,2025-02-22 12:56:00,64.57,52.91,70.99,4.48,3.58,Running,No,321,Normal,,No
GSR32,2025-02-08 01:53:00,89.31,34.98,38.92,1.61,1.33,Running,No,444,Normal,0.0,No
ZKP13,2025-02-05 08:17:00,74.09,70.84,76.11,4.89,0.85,Idle,No,139,Normal,0.0,No
BPQ42,2025-01-15 02:41:00,75.29,39.16,65.3,2.78,3.09,Idle,No,338,Normal,0.0,No
GJR5,2025-02-23 10:38:00,73.76,49.76,51.93,4.18,2.4,Running,No,360,Normal,0.0,No
SIQ9,2025-03-09 06:04:00,65.01,43.55,31.71,2.92,2.84,Running,No,463,Normal,,No
XEP19,2025-01-15 23:47:00,69.76,40.98,34.48,3.42,4.86,Running,No,299,Normal,,No
QNJ7,2025-02-01 15:14:00,73.87,53.42,64.25,2.72,1.18,Idle,No,42,Normal,,No
GJR5,2025-02-26 01:25:00,81.47,63.14,57.41,4.74,0.8,Running,No,273,Normal,0.0,No
RHH44,2025-02-16 14:03:00,87.28,62.48,50.05,3.13,0.98,Running,No,424,Normal,0.0,No
QYD25,2025-02-19 07:54:00,74.32,55.19,65.88,2.74,1.72,Running,No,339,Normal,,No
SIQ9,2025-02-08 16:22:00,77.19,61.25,72.41,2.57,1.7,Running,No,175,Normal,0.0,No
QNJ7,2025-01-09 21:10:00,76.47,55.6,56.21,4.23,2.41,Running,No,353,Normal,0.0,No
BPQ42,2025-02-11 04:55:00,72.78,42.29,31.7,1.21,0.57,Running,No,39,Normal,,No
IJA31,2025-03-01 17:48:00,70.45,58.67,41.03,1.64,1.2,Running,No,435,Normal,0.0,No
XEP19,2025-02-16 16:37:00,87.79,47.9,51.14,4.42,2.49,Running,No,29,Normal,,No
ZTG36,2025-02-28 08:35:00,79.81,42.95,32.32,3.07,4.36,Running,No,368,Normal,,No
SJO48,2025-01-10 20:09:00,83.42,79.9,39.64,4.93,0.53,Running,No,255,Normal,0.0,No
RFF14,2025-02-19 08:36:00,80.74,80.8,53.12,1.45,2.84,Running,Yes,18,Normal,,Yes
DCB34,2025-02-09 08:19:00,70.56,42.53,34.31,4.97,2.01,Running,No,167,Normal,0.0,No
DCB34,2025-02-16 20:02:00,77.52,59.34,74.21,3.76,1.51,Running,No,184,Normal,0.0,No
AGF22,2025-01-31 06:15:00,86.88,42.62,68.21,2.92,2.43,Running,No,251,Normal,0.0,No
GSR32,2025-02-08 02:24:00,90.04,30.76,38.59,3.21,3.51,Running,Yes,28,Normal,1.0,Yes
SAC1,2025-02-02 22:50:00,63.31,86.13,51.09,3.86,4.36,Running,Yes,22,Normal,1.0,Yes
RKL4,2025-01-22 19:01:00,95.24,58.51,39.78,4.29,4.57,Running,Yes,4,Normal,,Yes
SAC1,2025-02-07 09:30:00,,28.07,44.74,3.99,3.76,Running,No,32,Normal,0.0,No
DCB34,2025-01-03 05:17:00,76.78,56.36,57.4,3.73,3.64,Running,No,150,Normal,0.0,No
OLM37,2025-01-24 08:21:00,78.47,42.26,52.97,4.21,4.86,Running,No,37,Normal,,No
JRJ12,2025-02-19 06:30:00,72.7,39.76,73.31,4.93,3.98,Running,No,100,Normal,,No
MEO40,2025-01-30 21:30:00,66.91,26.86,79.02,4.66,1.12,Running,No,360,Normal,0.0,No
KGY27,2025-01-07 02:09:00,76.69,51.11,47.57,1.57,0.56,Running,No,443,Normal,0.0,No
AOE45,2025-03-05 12:34:00,67.89,54.67,62.84,1.57,1.64,Idle,No,221,Normal,0.0,No
VIR30,2025-02-11 04:44:00,97.53,28.4,36.13,2.65,0.79,Running,Yes,11,Normal,1.0,Yes
XEP19,2025-02-25 18:53:00,82.34,56.81,68.05,2.59,4.99,Running,No,401,Normal,,No
JJF2,2025-02-17 19:14:00,70.05,49.34,57.81,1.08,3.52,Running,No,278,Normal,,No
GUK33,2025-02-22 06:22:00,84.18,75.78,31.84,2.28,3.98,Running,No,215,Normal,,No
ZTG36,2025-02-18 18:07:00,87.52,68.58,67.29,2.6,4.57,Running,No,106,Normal,0.0,No
RHH44,2025-01-30 11:04:00,81.31,70.54,50.64,2.39,2.17,Running,No,299,Normal,,No
FPO41,2025-01-06 17:32:00,,65.21,44.21,4.53,2.99,Idle,No,182,Normal,0.0,No
OQN3,2025-01-12 17:11:00,69.67,56.19,45.51,1.76,1.43,Running,No,477,Normal,,No
MEO40,2025-01-16 23:18:00,68.36,64.03,72.77,4.12,1.94,Idle,No,127,Normal,,No
ZTG36,2025-02-17 10:00:00,68.21,36.94,61.68,2.34,1.19,Running,No,489,Normal,,No
BBS16,2025-01-12 04:32:00,59.6,43.3,77.14,1.39,2.34,Running,No,166,Normal,0.0,No
GUK33,2025-02-28 00:43:00,69.06,43.95,71.37,4.98,0.55,Idle,No,116,Normal,0.0,No
RFF14,2025-02-14 06:55:00,73.15,73.23,65.84,2.67,2.04,Running,No,484,Normal,0.0,No
DCB34,2025-02-25 18:20:00,91.95,49.1,54.02,2.03,2.6,Running,Yes,41,Normal,,Yes
SIQ9,2025-01-31 11:17:00,79.54,54.85,59.33,3.81,4.98,Running,No,291,Normal,0.0,No
DHW47,2025-01-25 16:51:00,86.91,61.75,42.33,2.01,3.7,Running,No,397,Normal,,No
AGF22,2025-01-30 16:17:00,81.12,51.19,59.17,1.14,4.4,Running,No,408,Normal,,No
OWX49,2025-02-17 19:54:00,91.74,59.98,38.69,2.73,2.9,Running,Yes,48,Normal,,Yes
ANO21,2025-01-20 13:51:00,53.6,58.61,72.83,1.7,2.62,Running,No,347,Normal,,No
QJN15,2025-02-18 23:10:00,62.02,66.82,49.74,1.9,3.84,Running,No,208,Normal,,No
IJA31,2025-01-27 22:43:00,74.87,61.46,79.24,3.21,1.95,Idle,No,157,Normal,,No
IJA31,2025-02-05 03:57:00,73.11,30.09,67.17,3.6,0.96,Running,No,409,Normal,0.0,No
YDH6,2025-01-18 12:57:00,67.42,27.11,36.7,3.07,0.74,Running,No,202,Normal,,No
OQN3,2025-01-17 14:43:00,76.73,56.52,74.87,3.88,3.19,Running,No,447,Normal,,No
FPQ39,2025-01-21 09:15:00,79.56,55.06,54.69,1.83,4.0,Running,No,228,Normal,,No
SAC1,2025-02-02 06:23:00,87.16,29.42,66.24,1.9,3.29,Idle,No,19,Normal,,Yes
GUK33,2025-03-03 04:32:00,84.55,26.98,66.16,2.51,4.19,Running,No,416,Normal,0.0,No
CJL17,2025-02-21 05:57:00,82.1,58.69,64.05,2.69,2.04,Running,No,208,Normal,,No
ZTG36,2025-02-24 19:55:00,64.42,24.73,32.13,2.48,1.65,Running,No,121,Normal,0.0,No
AOE45,2025-02-01 16:13:00,68.7,51.32,60.87,3.37,4.6,Idle,No,263,Normal,,No
VIR30,2025-01-27 17:45:00,84.06,67.08,71.19,1.57,2.54,Running,No,353,Normal,0.0,No
JJF2,2025-01-18 09:59:00,82.81,51.05,51.95,2.85,0.66,Failure,No,268,Normal,0.0,Yes
WXX28,2025-01-23 23:53:00,58.77,45.49,40.08,1.15,3.3,Running,No,296,Normal,0.0,No
WCH43,2025-01-24 07:49:00,69.47,55.63,59.04,1.84,3.68,Running,No,347,Normal,0.0,No
PXA26,2025-02-03 14:54:00,82.35,52.23,77.71,2.12,2.38,Running,No,126,Normal,0.0,No
QYD25,2025-01-05 23:08:00,80.36,54.88,62.74,2.96,1.87,Idle,No,370,Normal,0.0,No
AGF22,2025-02-22 09:30:00,71.04,67.0,46.9,2.22,2.7,Running,No,89,Normal,,No
OWX49,2025-02-08 13:45:00,81.94,51.59,51.7,1.53,4.75,Idle,No,89,Normal,,No
QSA35,2025-01-25 23:34:00,83.14,49.08,58.97,3.1,2.72,Running,No,482,Normal,0.0,No
RKL4,2025-02-25 12:37:00,59.5,56.51,32.53,4.41,2.81,Running,No,222,Normal,,No
BPQ42,2025-02-05 20:08:00,63.23,51.14,61.3,2.6,2.36,Running,No,89,Normal,0.0,No
CJL17,2025-01-28 02:06:00,76.0,60.46,56.2,4.54,2.11,Running,No,434,Normal,,No
PKS8,2025-02-22 22:07:00,63.8,33.33,45.09,4.21,2.12,Running,No,271,Normal,,No
IOT24,2025-02-28 19:45:00,68.32,84.42,66.88,3.36,4.95,Running,Yes,10,Normal,,Yes
XEP19,2025-02-04 15:52:00,80.06,55.99,73.99,4.79,1.08,Running,No,156,Normal,0.0,No
ZKP13,2025-03-09 16:47:00,58.45,68.13,75.07,3.84,4.38,Running,No,345,Normal,0.0,No
GJH10,2025-02-07 15:57:00,62.8,26.25,57.97,1.73,0.59,Running,No,27,Normal,0.0,No
DCB34,2025-03-02 03:32:00,63.91,37.56,53.01,1.44,4.27,Running,No,252,Normal,,No
SJO48,2025-02-10 11:58:00,87.4,65.08,69.55,4.16,3.72,Running,No,79,Normal,0.0,No
FKF20,2025-01-09 03:50:00,70.92,40.3,44.01,3.65,2.47,Running,No,313,Normal,0.0,No
AGF22,2025-02-09 12:22:00,59.74,,32.24,4.42,4.93,Running,No,222,Normal,0.0,No
GJH10,2025-01-31 11:55:00,80.37,48.58,61.09,3.17,0.89,Failure,No,124,Normal,0.0,Yes
SIQ9,2025-03-02 21:42:00,59.13,51.21,71.9,2.44,4.99,Running,No,382,Normal,,No
ZTG36,2025-01-31 20:11:00,84.72,43.38,56.25,1.11,4.81,Running,No,141,Normal,0.0,No
KGY27,2025-02-21 23:44:00,81.49,42.25,74.02,2.16,3.71,Running,No,341,Normal,0.0,No
RKL4,2025-02-03 04:18:00,68.4,68.43,46.69,1.9,4.59,Running,No,300,Normal,0.0,No
AGF22,2025-03-06 20:45:00,71.5,59.56,45.27,4.99,1.58,Running,No,278,Normal,0.0,No
OWX49,2025-01-09 01:43:00,100.24,66.42,59.48,1.65,0.98,Running,Yes,40,Normal,1.0,Yes
RFF14,2025-02-28 22:05:00,71.14,64.64,79.51,2.44,2.71,Running,No,407,Normal,0.0,No
SJO48,2025-01-15 08:54:00,79.86,52.49,72.25,4.33,1.67,Running,No,103,Normal,0.0,No
ANO21,2025-01-15 16:12:00,54.36,49.4,79.4,4.75,4.04,Running,No,211,Normal,0.0,No
DVO46,2025-02-22 03:21:00,70.51,62.13,61.11,4.59,4.96,Running,No,299,Normal,,No
SJO48,2025-01-01 16:45:00,91.84,71.84,39.45,2.98,1.91,Running,Yes,40,Normal,,Yes
RKL4,2025-01-08 07:50:00,77.5,61.78,36.77,3.23,2.15,Running,No,186,Normal,,No
DHW47,2025-01-02 11:13:00,66.11,58.59,70.62,3.35,2.0,Running,No,173,Normal,,No
GJH10,2025-02-09 20:45:00,54.06,26.68,38.5,3.44,3.82,Running,No,188,Normal,0.0,No
BBS16,2025-01-30 05:46:00,76.84,52.09,60.31,1.58,1.34,Running,No,288,Normal,,No
FKF20,2025-02-11 14:11:00,60.89,48.69,64.05,2.66,2.41,Running,No,185,Normal,0.0,No
IJA31,2025-02-23 13:25:00,58.25,43.32,42.38,4.33,3.27,Running,No,162,Normal,,No
OJS11,2025-01-24 17:42:00,73.36,46.39,79.61,3.29,1.63,Running,No,410,Normal,0.0,No
IOT24,2025-02-17 17:47:00,69.78,66.18,71.03,1.51,2.9,Idle,No,92,Normal,0.0,No
AGF22,2025-02-10 14:02:00,75.01,36.63,54.25,1.27,1.4,Running,No,334,Normal,,No
XEP19,2025-01-16 07:54:00,97.43,31.18,61.05,4.59,1.75,Running,Yes,15,Normal,1.0,Yes
BBS16,2025-01-23 15:51:00,82.22,51.49,74.67,4.67,1.87,Running,No,224,Normal,,No
OZU38,2025-01-12 06:02:00,84.33,55.21,46.53,2.78,2.67,Running,No,103,Normal,,No
QJN15,2025-03-06 03:34:00,70.2,51.74,66.42,2.85,4.52,Running,No,156,Normal,0.0,No
AOE45,2025-01-23 00:47:00,70.93,51.63,40.84,2.16,0.78,Running,No,265,Normal,0.0,No
VIR30,2025-02-25 12:40:00,77.09,59.45,72.99,1.07,4.98,Running,No,72,Normal,0.0,No
JJF2,2025-02-10 19:12:00,61.03,55.42,49.01,3.39,4.71,Running,No,334,Normal,,No
QYD25,2025-01-12 07:17:00,78.63,26.96,71.03,2.23,1.54,Idle,No,369,Normal,0.0,No
AGF22,2025-02-28 12:23:00,84.64,38.83,53.41,3.54,2.8,Running,No,205,Normal,0.0,No
JJF2,2025-02-11 16:41:00,71.71,35.65,47.54,4.16,1.2,Idle,No,493,Normal,0.0,No
GJH10,2025-01-31 10:54:00,67.25,32.96,79.34,1.54,3.03,Idle,No,95,Normal,0.0,No
QNJ7,2025-02-26 19:48:00,69.78,30.74,63.14,3.76,1.27,Running,No,158,Normal,0.0,No
HJG23,2025-03-04 02:46:00,60.96,44.94,70.79,4.75,4.41,Running,No,380,Normal,0.0,No
AOE45,2025-02-07 09:26:00,81.24,64.97,46.24,3.92,4.09,Running,No,75,Normal,0.0,No
DVO46,2025-03-05 09:02:00,73.65,26.58,48.05,1.13,1.81,,No,311,Normal,0.0,No
ZKP13,2025-01-21 01:11:00,76.36,69.16,34.91,2.25,3.21,Running,No,85,Normal,,No
OLM37,2025-01-28 07:52:00,74.62,20.54,79.2,1.36,2.51,Running,No,23,Normal,0.0,No
KGY27,2025-01-14 20:30:00,74.06,66.99,72.8,4.24,2.5,Running,No,318,Normal,,No
IOT24,2025-03-06 02:05:00,86.61,51.97,54.54,4.5,3.16,Running,No,473,Normal,0.0,No
KGY27,2025-02-03 13:17:00,95.16,54.48,71.3,3.68,4.82,Running,Yes,39,Normal,1.0,Yes
CJL17,2025-02-02 07:58:00,76.11,31.58,48.22,2.47,4.55,Running,No,213,Normal,,No
KGY27,2025-01-01 14:13:00,93.94,68.78,55.78,2.73,4.09,Running,Yes,35,Normal,1.0,Yes
IJA31,2025-01-19 15:04:00,77.19,67.97,78.29,3.01,3.46,Idle,No,213,Normal,0.0,No
DHW47,2025-02-06 23:21:00,94.86,49.1,39.53,1.97,4.75,Running,Yes,32,Normal,1.0,Yes
SIQ9,2025-01-14 04:01:00,80.83,25.29,66.38,1.65,2.12,Running,No,306,Normal,,No
WXX28,2025-03-07 09:47:00,54.4,54.84,49.43,2.82,1.99,Running,No,382,Normal,0.0,No
ZKP13,2025-02-01 22:51:00,67.44,58.92,52.25,4.39,4.55,Running,No,51,Normal,0.0,No
IOT24,2025-01-17 07:56:00,82.73,89.24,46.74,4.98,3.47,Running,Yes,43,Normal,1.0,Yes
RHH44,2025-01-10 15:37:00,90.01,33.11,62.05,1.94,2.95,Running,Yes,26,Normal,,Yes
OLM37,2025-02-09 13:52:00,64.84,44.4,53.26,2.39,3.2,Running,No,102,Normal,,No
RHH44,2025-01-20 17:26:00,78.24,73.79,60.23,3.41,2.44,Running,No,266,Normal,,No
QYD25,2025-03-05 14:04:00,86.3,65.04,45.78,1.84,1.21,Running,No,103,Normal,0.0,No
FPO41,2025-01-14 09:21:00,92.23,62.4,75.63,2.04,0.67,Running,Yes,11,Normal,1.0,Yes
OJS11,2025-01-03 11:51:00,84.66,42.34,64.75,2.46,4.91,Running,No,330,Normal,0.0,No
AGF22,2025-03-04 06:42:00,67.01,69.25,57.8,2.87,2.76,Running,No,43,Normal,,No
HJG23,2025-01-31 08:19:00,61.38,19.28,36.58,4.53,1.12,,No,368,Normal,0.0,No
IOT24,2025-02-21 17:38:00,59.8,45.62,77.26,3.79,3.91,Idle,No,12,Normal,,Yes
TVG50,2025-03-02 21:06:00,88.05,60.4,62.41,2.18,2.9,Running,No,208,Normal,,No
RFF14,2025-02-24 04:46:00,102.46,70.36,53.57,3.83,1.95,Running,Yes,4,Normal,,Yes
IJA31,2025-01-13 07:53:00,74.67,46.87,65.44,3.09,1.4,Running,No,119,Normal,,No
WXX28,2025-02-09 08:23:00,63.68,41.03,42.11,3.44,0.75,Running,No,108,Normal,0.0,No
DCB34,2025-01-25 07:53:00,64.55,26.34,49.57,3.87,4.53,Running,No,399,Normal,0.0,No
EZO29,2025-01-14 08:24:00,68.79,24.98,56.49,3.22,3.71,Running,No,293,Normal,,No
CJL17,2025-02-23 09:40:00,69.31,56.47,37.63,2.41,4.41,Running,No,323,Normal,,No
RFF14,2025-02-10 23:18:00,68.24,54.85,74.0,3.88,1.32,Running,No,71,Normal,0.0,No
RHH44,2025-02-23 11:53:00,74.67,35.42,69.85,1.39,1.39,Failure,No,42,Normal,,Yes
JRJ12,2025-02-21 21:13:00,84.32,25.89,72.14,1.3,3.98,Running,No,493,Normal,0.0,No
DVO46,2025-01-19 17:07:00,68.31,55.53,68.71,3.87,1.83,Running,No,382,Normal,0.0,No
DVO46,2025-01-07 19:09:00,78.63,56.31,39.53,2.91,4.79,Running,No,144,Normal,,No
OZU38,2025-01-29 05:43:00,63.84,57.65,76.66,3.75,4.88,Running,No,464,Normal,,No
IOT24,2025-03-08 10:14:00,74.83,49.98,53.59,3.2,2.73,Running,No,260,Normal,0.0,No
OJS11,2025-03-08 03:55:00,57.27,46.76,65.51,1.13,4.17,Running,No,272,Normal,,No
YDH6,2025-02-11 19:48:00,58.72,65.94,77.0,4.59,0.82,Running,No,370,Normal,0.0,No
ANO21,2025-01-14 13:37:00,76.09,60.52,68.08,2.47,3.34,Running,No,184,Normal,0.0,No
IJA31,2025-02-03 10:57:00,69.28,46.1,36.88,4.83,4.64,Running,No,364,Normal,0.0,No
JRJ12,2025-03-01 18:15:00,75.95,35.75,36.63,3.96,4.69,Idle,No,81,Normal,0.0,No
AGF22,2025-01-05 12:32:00,87.99,40.09,45.68,1.21,2.09,Running,No,206,Normal,,No
RHH44,2025-01-19 09:15:00,69.98,45.65,56.71,4.43,0.55,Running,No,269,Normal,,No
MEO40,2025-01-29 16:50:00,79.67,62.04,45.36,3.53,1.17,Running,No,38,Normal,0.0,No
OJS11,2025-02-28 17:08:00,85.75,46.97,38.19,4.82,2.44,Running,No,274,Normal,,No
ZKP13,2025-01-31 19:56:00,86.63,73.15,30.24,1.42,1.99,Running,No,435,Normal,,No
OZU38,2025-02-02 13:58:00,61.71,59.4,78.44,2.13,4.06,Running,No,193,Normal,,No
GJR5,2025-03-06 23:30:00,69.74,40.69,51.16,1.7,0.59,Idle,No,135,Normal,,No
QJN15,2025-02-17 13:31:00,80.65,37.23,70.6,1.77,3.77,Running,No,104,Normal,,No
GJH10,2025-01-31 11:23:00,73.99,53.38,62.77,1.06,3.22,Idle,No,56,Normal,0.0,No
MEO40,2025-01-23 19:35:00,49.76,29.86,31.94,1.85,3.53,Running,No,291,Normal,0.0,No
AOE45,2025-01-19 07:29:00,72.48,59.63,74.32,3.68,0.91,Running,No,257,Normal,,No
RKL4,2025-02-24 19:19:00,79.97,44.17,58.04,3.09,4.92,Running,No,490,Normal,0.0,No
SIQ9,2025-02-28 12:07:00,71.68,74.05,34.95,4.34,2.02,Failure,No,322,Normal,,Yes
GJH10,2025-02-10 17:25:00,63.42,37.9,59.0,2.45,2.24,Running,No,330,Normal,,No
QJN15,2025-01-20 19:49:00,69.81,74.14,32.01,3.19,2.36,Running,No,195,Normal,,No
